order_id,item_id,item_name,category,quantity,price
108051,87,The Pao,Food,1,13.41
108051,81,Spring Rolls,Food,1,6.52
108051,13,Children's Popcorn Chicken,Food,1,5.98
108052,76,Soda,NA Beverage,1,2.95
108052,89,The Shrimp,Food,1,15.42
108052,58,Pork Banh Mi,Food,1,10.81
108052,58,Pork Banh Mi,Food,1,10.81
108053,76,Soda,NA Beverage,1,2.95
108053,88,The Pesto,Food,1,13.44
108053,44,Kung Pao Pork Salad,Food,1,11.06
108053,58,Pork Banh Mi,Food,1,10.81
108054,87,The Pao,Food,1,13.41
108054,107,water cup,NA Beverage,1,0.0
108054,8,Calamari Banh Mi,Food,1,14.5
108055,76,Soda,NA Beverage,1,2.95
108055,75,Small Plain Fry,Food,1,4.18
108055,74,Small Kimchi Fry,Food,1,9.65
108055,74,Small Kimchi Fry,Food,1,9.65
108055,88,The Pesto,Food,1,13.44
108055,91,The Squid,Food,1,17.28
108056,25,Fried Chicken Brioche,Food,1,10.03
108056,99,Wonton Chips,Food,1,1.5
108056,77,Soft Serve,Food,1,6.0
108056,107,water cup,NA Beverage,1,0.0
108056,76,Soda,NA Beverage,1,2.95
108056,67,Scoop Fried Rice,Food,1,5.0
108057,76,Soda,NA Beverage,1,2.95
108057,14,Chocolate Pretzel Cookie,Food,1,3.5
108058,107,water cup,NA Beverage,1,0.0
108058,107,water cup,NA Beverage,1,0.0
108059,44,Kung Pao Pork Salad,Food,1,11.06
108059,107,water cup,NA Beverage,1,0.0
108059,39,Kimchi,Food,1,1.0
108060,13,Children's Popcorn Chicken,Food,1,5.98
108060,107,water cup,NA Beverage,1,0.0
108060,58,Pork Banh Mi,Food,1,10.81
108061,87,The Pao,Food,1,13.41
108061,9,Calamari Salad,Food,1,14.85
108061,88,The Pesto,Food,1,13.44
108061,88,The Pesto,Food,1,13.44
108062,74,Small Kimchi Fry,Food,1,9.65
108062,76,Soda,NA Beverage,1,2.95
108062,76,Soda,NA Beverage,1,2.95
108062,74,Small Kimchi Fry,Food,1,9.65
108063,76,Soda,NA Beverage,1,2.95
108063,11,Cans,Beer,1,5.83
108063,76,Soda,NA Beverage,1,2.95
108063,76,Soda,NA Beverage,1,2.95
108064,81,Spring Rolls,Food,1,6.52
108064,54,Pesto Chicken Salad,Food,1,11.02
108064,11,Cans,Beer,1,5.83
108064,87,The Pao,Food,1,13.41
108064,46,Large Kimchi Fry,Food,1,13.38
108065,76,Soda,NA Beverage,1,2.95
108065,76,Soda,NA Beverage,1,2.95
108065,6,Bottled Water,NA Beverage,1,2.0
108065,12,Caramel White Choc Cookie,Food,1,3.5
108066,58,Pork Banh Mi,Food,1,10.81
108066,30,Fritter Banh Mi,Food,1,10.59
108066,58,Pork Banh Mi,Food,1,10.81
108067,76,Soda,NA Beverage,1,2.95
108067,76,Soda,NA Beverage,1,2.95
108067,2,Adult Popcorn Chicken,Food,1,9.03
108068,58,Pork Banh Mi,Food,1,10.81
108068,59,Portobello Banh Mi,Food,1,10.98
108068,37,Iced Tea,NA Beverage,1,2.95
108068,107,water cup,NA Beverage,1,0.0
108069,87,The Pao,Food,1,13.41
108069,107,water cup,NA Beverage,1,0.0
108069,12,Caramel White Choc Cookie,Food,1,3.5
108070,88,The Pesto,Food,1,13.44
108070,26,Fried Chicken Salad,Food,1,11.92
108070,88,The Pesto,Food,1,13.44
108070,6,Bottled Water,NA Beverage,1,2.0
108070,74,Small Kimchi Fry,Food,1,9.65
108070,88,The Pesto,Food,1,13.44
108071,76,Soda,NA Beverage,1,2.95
108071,2,Adult Popcorn Chicken,Food,1,9.03
108071,46,Large Kimchi Fry,Food,1,13.38
108072,76,Soda,NA Beverage,1,2.95
108072,76,Soda,NA Beverage,1,2.95
108072,89,The Shrimp,Food,1,15.42
108072,13,Children's Popcorn Chicken,Food,1,5.98
108073,74,Small Kimchi Fry,Food,1,9.65
108073,75,Small Plain Fry,Food,1,4.18
108073,87,The Pao,Food,1,13.41
108074,62,Reeses Cookie,Food,1,3.5
108074,87,The Pao,Food,1,13.41
108074,51,Meatball Salad,Food,1,11.55
108074,87,The Pao,Food,1,13.41
108074,76,Soda,NA Beverage,1,2.95
108075,76,Soda,NA Beverage,1,2.95
108075,58,Pork Banh Mi,Food,1,10.81
108075,91,The Squid,Food,1,17.28
108076,76,Soda,NA Beverage,1,2.95
108076,81,Spring Rolls,Food,1,6.52
108076,87,The Pao,Food,1,13.41
108077,81,Spring Rolls,Food,1,6.52
108077,81,Spring Rolls,Food,1,6.52
108077,23,Fried Chicken Banh Mi,Food,1,11.66
108077,90,The Shroom,Food,1,14.66
108077,89,The Shrimp,Food,1,15.42
108077,24,Fried Chicken Bowl,Food,1,14.34
108078,23,Fried Chicken Banh Mi,Food,1,11.66
108078,107,water cup,NA Beverage,1,0.0
108078,76,Soda,NA Beverage,1,2.95
108079,68,Shrimp Banh Mi,Food,1,12.86
108079,30,Fritter Banh Mi,Food,1,10.59
108079,26,Fried Chicken Salad,Food,1,11.92
108079,75,Small Plain Fry,Food,1,4.18
108079,76,Soda,NA Beverage,1,2.95
108080,53,Pesto Chicken,Food,1,3.0
108080,107,water cup,NA Beverage,1,0.0
108080,48,Lemon Blueberry Cookie,Food,1,3.5
108080,77,Soft Serve,Food,1,6.0
108081,52,Pesto Banh Mi,Food,1,10.71
108081,107,water cup,NA Beverage,1,0.0
108081,76,Soda,NA Beverage,1,2.95
108081,73,Slaw,Food,1,1.0
108081,76,Soda,NA Beverage,1,2.95
108082,47,Large Plain Fry,Food,1,6.3
108082,81,Spring Rolls,Food,1,6.52
108082,34,Full Banh Mi CATER,Food,1,12.0
108082,34,Full Banh Mi CATER,Food,1,12.0
108082,76,Soda,NA Beverage,1,2.95
108083,88,The Pesto,Food,1,13.44
108083,86,The Jam,Food,1,15.07
108084,25,Fried Chicken Brioche,Food,1,10.03
108084,24,Fried Chicken Bowl,Food,1,14.34
108084,48,Lemon Blueberry Cookie,Food,1,3.5
108084,58,Pork Banh Mi,Food,1,10.81
108084,83,Thai Chili Aioli,Food,1,1.0
108085,58,Pork Banh Mi,Food,1,10.81
108085,58,Pork Banh Mi,Food,1,10.81
108085,76,Soda,NA Beverage,1,2.95
108085,19,Drafts,Beer,1,6.25
108086,81,Spring Rolls,Food,1,6.52
108087,107,water cup,NA Beverage,1,0.0
108087,76,Soda,NA Beverage,1,2.95
108087,48,Lemon Blueberry Cookie,Food,1,3.5
108087,46,Large Kimchi Fry,Food,1,13.38
108088,58,Pork Banh Mi,Food,1,10.81
108088,44,Kung Pao Pork Salad,Food,1,11.06
108088,88,The Pesto,Food,1,13.44
108088,24,Fried Chicken Bowl,Food,1,14.34
108088,76,Soda,NA Beverage,1,2.95
108088,23,Fried Chicken Banh Mi,Food,1,11.66
108089,88,The Pesto,Food,1,13.44
108089,87,The Pao,Food,1,13.41
108090,94,VEGAN Fried Chik'n Brioche,Food,1,10.04
108090,24,Fried Chicken Bowl,Food,1,14.34
108090,34,Full Banh Mi CATER,Food,1,12.0
108090,15,Cilantro Pesto Aioli,Food,1,1.0
108090,107,water cup,NA Beverage,1,0.0
108090,76,Soda,NA Beverage,1,2.95
108091,76,Soda,NA Beverage,1,2.95
108091,8,Calamari Banh Mi,Food,1,14.5
108091,13,Children's Popcorn Chicken,Food,1,5.98
108091,74,Small Kimchi Fry,Food,1,9.65
108091,90,The Shroom,Food,1,14.66
108092,66,Salad Bar CATER,Food,1,13.0
108092,74,Small Kimchi Fry,Food,1,9.65
108092,11,Cans,Beer,1,5.83
108092,87,The Pao,Food,1,13.41
108093,58,Pork Banh Mi,Food,1,10.81
108093,81,Spring Rolls,Food,1,6.52
108094,26,Fried Chicken Salad,Food,1,11.92
108094,107,water cup,NA Beverage,1,0.0
108094,29,Fritter App,Food,1,6.54
108094,76,Soda,NA Beverage,1,2.95
108095,76,Soda,NA Beverage,1,2.95
108095,76,Soda,NA Beverage,1,2.95
108096,30,Fritter Banh Mi,Food,1,10.59
108096,76,Soda,NA Beverage,1,2.95
108096,76,Soda,NA Beverage,1,2.95
108096,90,The Shroom,Food,1,14.66
108096,14,Chocolate Pretzel Cookie,Food,1,3.5
108096,107,water cup,NA Beverage,1,0.0
108097,74,Small Kimchi Fry,Food,1,9.65
108097,74,Small Kimchi Fry,Food,1,9.65
108097,85,The Fritz,Food,1,13.36
108098,76,Soda,NA Beverage,1,2.95
108098,46,Large Kimchi Fry,Food,1,13.38
108098,88,The Pesto,Food,1,13.44
108098,75,Small Plain Fry,Food,1,4.18
108098,76,Soda,NA Beverage,1,2.95
108099,14,Chocolate Pretzel Cookie,Food,1,3.5
108100,76,Soda,NA Beverage,1,2.95
108100,74,Small Kimchi Fry,Food,1,9.65
108101,6,Bottled Water,NA Beverage,1,2.0
108101,86,The Jam,Food,1,15.07
108102,76,Soda,NA Beverage,1,2.95
108102,13,Children's Popcorn Chicken,Food,1,5.98
108103,74,Small Kimchi Fry,Food,1,9.65
108103,76,Soda,NA Beverage,1,2.95
108103,87,The Pao,Food,1,13.41
108103,88,The Pesto,Food,1,13.44
108104,74,Small Kimchi Fry,Food,1,9.65
108104,86,The Jam,Food,1,15.07
108104,76,Soda,NA Beverage,1,2.95
108105,58,Pork Banh Mi,Food,1,10.81
108105,44,Kung Pao Pork Salad,Food,1,11.06
108105,89,The Shrimp,Food,1,15.42
108105,87,The Pao,Food,1,13.41
108105,76,Soda,NA Beverage,1,2.95
108106,87,The Pao,Food,1,13.41
108106,52,Pesto Banh Mi,Food,1,10.71
108107,46,Large Kimchi Fry,Food,1,13.38
108107,88,The Pesto,Food,1,13.44
108107,107,water cup,NA Beverage,1,0.0
108107,74,Small Kimchi Fry,Food,1,9.65
108107,87,The Pao,Food,1,13.41
108107,87,The Pao,Food,1,13.41
108108,76,Soda,NA Beverage,1,2.95
108108,58,Pork Banh Mi,Food,1,10.81
108108,75,Small Plain Fry,Food,1,4.18
108108,30,Fritter Banh Mi,Food,1,10.59
108108,37,Iced Tea,NA Beverage,1,2.95
108109,87,The Pao,Food,1,13.41
108109,14,Chocolate Pretzel Cookie,Food,1,3.5
108110,75,Small Plain Fry,Food,1,4.18
108110,87,The Pao,Food,1,13.41
108110,76,Soda,NA Beverage,1,2.95
108110,52,Pesto Banh Mi,Food,1,10.71
108111,76,Soda,NA Beverage,1,2.95
108111,76,Soda,NA Beverage,1,2.95
108111,89,The Shrimp,Food,1,15.42
108112,77,Soft Serve,Food,1,6.0
108112,76,Soda,NA Beverage,1,2.95
108112,86,The Jam,Food,1,15.07
108113,76,Soda,NA Beverage,1,2.95
108113,76,Soda,NA Beverage,1,2.95
108113,12,Caramel White Choc Cookie,Food,1,3.5
108113,13,Children's Popcorn Chicken,Food,1,5.98
108114,89,The Shrimp,Food,1,15.42
108114,19,Drafts,Beer,1,6.25
108114,88,The Pesto,Food,1,13.44
108114,24,Fried Chicken Bowl,Food,1,14.34
108115,58,Pork Banh Mi,Food,1,10.81
108115,87,The Pao,Food,1,13.41
108116,88,The Pesto,Food,1,13.44
108116,53,Pesto Chicken,Food,1,3.0
108116,76,Soda,NA Beverage,1,2.95
108116,91,The Squid,Food,1,17.28
108117,13,Children's Popcorn Chicken,Food,1,5.98
108117,74,Small Kimchi Fry,Food,1,9.65
108117,24,Fried Chicken Bowl,Food,1,14.34
108117,58,Pork Banh Mi,Food,1,10.81
108117,79,Soy Packet,Food,1,0.0
108117,87,The Pao,Food,1,13.41
108118,87,The Pao,Food,1,13.41
108118,87,The Pao,Food,1,13.41
108118,91,The Squid,Food,1,17.28
108118,86,The Jam,Food,1,15.07
108118,107,water cup,NA Beverage,1,0.0
108118,14,Chocolate Pretzel Cookie,Food,1,3.5
108119,76,Soda,NA Beverage,1,2.95
108119,75,Small Plain Fry,Food,1,4.18
108119,46,Large Kimchi Fry,Food,1,13.38
108119,46,Large Kimchi Fry,Food,1,13.38
108120,88,The Pesto,Food,1,13.44
108120,46,Large Kimchi Fry,Food,1,13.38
108120,52,Pesto Banh Mi,Food,1,10.71
108121,74,Small Kimchi Fry,Food,1,9.65
108121,76,Soda,NA Beverage,1,2.95
108121,31,Fritter CATER,Food,1,2.5
108121,47,Large Plain Fry,Food,1,6.3
108122,24,Fried Chicken Bowl,Food,1,14.34
108122,12,Caramel White Choc Cookie,Food,1,3.5
108122,44,Kung Pao Pork Salad,Food,1,11.06
108122,24,Fried Chicken Bowl,Food,1,14.34
108122,74,Small Kimchi Fry,Food,1,9.65
108122,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108123,80,Spring Roll CATER,Food,1,2.5
108123,107,water cup,NA Beverage,1,0.0
108124,76,Soda,NA Beverage,1,2.95
108124,76,Soda,NA Beverage,1,2.95
108124,38,Jalapeno Pesto Meatballs,Food,1,4.0
108124,107,water cup,NA Beverage,1,0.0
108124,88,The Pesto,Food,1,13.44
108124,76,Soda,NA Beverage,1,2.95
108125,76,Soda,NA Beverage,1,2.95
108125,76,Soda,NA Beverage,1,2.95
108125,76,Soda,NA Beverage,1,2.95
108126,14,Chocolate Pretzel Cookie,Food,1,3.5
108127,52,Pesto Banh Mi,Food,1,10.71
108127,24,Fried Chicken Bowl,Food,1,14.34
108127,24,Fried Chicken Bowl,Food,1,14.34
108127,81,Spring Rolls,Food,1,6.52
108128,26,Fried Chicken Salad,Food,1,11.92
108128,89,The Shrimp,Food,1,15.42
108129,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108129,25,Fried Chicken Brioche,Food,1,10.03
108129,75,Small Plain Fry,Food,1,4.18
108129,4,Beer Battered Cod Rice Bowl,Food,1,14.3
108129,46,Large Kimchi Fry,Food,1,13.38
108130,86,The Jam,Food,1,15.07
108130,11,Cans,Beer,1,5.83
108130,39,Kimchi,Food,1,1.0
108130,79,Soy Packet,Food,1,0.0
108130,88,The Pesto,Food,1,13.44
108130,74,Small Kimchi Fry,Food,1,9.65
108131,87,The Pao,Food,1,13.41
108131,52,Pesto Banh Mi,Food,1,10.71
108131,77,Soft Serve,Food,1,6.0
108131,88,The Pesto,Food,1,13.44
108131,74,Small Kimchi Fry,Food,1,9.65
108132,58,Pork Banh Mi,Food,1,10.81
108132,80,Spring Roll CATER,Food,1,2.5
108132,62,Reeses Cookie,Food,1,3.5
108132,76,Soda,NA Beverage,1,2.95
108133,56,Plain Rice Bowl,Food,1,11.95
108133,74,Small Kimchi Fry,Food,1,9.65
108133,11,Cans,Beer,1,5.83
108134,91,The Squid,Food,1,17.28
108134,86,The Jam,Food,1,15.07
108134,81,Spring Rolls,Food,1,6.52
108134,87,The Pao,Food,1,13.41
108135,85,The Fritz,Food,1,13.36
108135,14,Chocolate Pretzel Cookie,Food,1,3.5
108136,87,The Pao,Food,1,13.41
108136,74,Small Kimchi Fry,Food,1,9.65
108136,12,Caramel White Choc Cookie,Food,1,3.5
108136,87,The Pao,Food,1,13.41
108136,107,water cup,NA Beverage,1,0.0
108137,54,Pesto Chicken Salad,Food,1,11.02
108137,44,Kung Pao Pork Salad,Food,1,11.06
108137,86,The Jam,Food,1,15.07
108137,74,Small Kimchi Fry,Food,1,9.65
108137,24,Fried Chicken Bowl,Food,1,14.34
108138,34,Full Banh Mi CATER,Food,1,12.0
108138,25,Fried Chicken Brioche,Food,1,10.03
108138,37,Iced Tea,NA Beverage,1,2.95
108138,48,Lemon Blueberry Cookie,Food,1,3.5
108138,87,The Pao,Food,1,13.41
108139,48,Lemon Blueberry Cookie,Food,1,3.5
108139,87,The Pao,Food,1,13.41
108139,54,Pesto Chicken Salad,Food,1,11.02
108139,88,The Pesto,Food,1,13.44
108140,81,Spring Rolls,Food,1,6.52
108140,24,Fried Chicken Bowl,Food,1,14.34
108140,74,Small Kimchi Fry,Food,1,9.65
108140,88,The Pesto,Food,1,13.44
108140,76,Soda,NA Beverage,1,2.95
108141,81,Spring Rolls,Food,1,6.52
108141,58,Pork Banh Mi,Food,1,10.81
108141,86,The Jam,Food,1,15.07
108141,87,The Pao,Food,1,13.41
108141,86,The Jam,Food,1,15.07
108142,24,Fried Chicken Bowl,Food,1,14.34
108142,23,Fried Chicken Banh Mi,Food,1,11.66
108142,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108142,68,Shrimp Banh Mi,Food,1,12.86
108143,44,Kung Pao Pork Salad,Food,1,11.06
108143,107,water cup,NA Beverage,1,0.0
108143,46,Large Kimchi Fry,Food,1,13.38
108144,91,The Squid,Food,1,17.28
108144,12,Caramel White Choc Cookie,Food,1,3.5
108145,26,Fried Chicken Salad,Food,1,11.92
108145,76,Soda,NA Beverage,1,2.95
108145,14,Chocolate Pretzel Cookie,Food,1,3.5
108145,76,Soda,NA Beverage,1,2.95
108146,74,Small Kimchi Fry,Food,1,9.65
108146,62,Reeses Cookie,Food,1,3.5
108147,87,The Pao,Food,1,13.41
108147,74,Small Kimchi Fry,Food,1,9.65
108148,74,Small Kimchi Fry,Food,1,9.65
108148,91,The Squid,Food,1,17.28
108149,52,Pesto Banh Mi,Food,1,10.71
108149,2,Adult Popcorn Chicken,Food,1,9.03
108149,76,Soda,NA Beverage,1,2.95
108149,46,Large Kimchi Fry,Food,1,13.38
108149,76,Soda,NA Beverage,1,2.95
108150,77,Soft Serve,Food,1,6.0
108150,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108151,24,Fried Chicken Bowl,Food,1,14.34
108151,81,Spring Rolls,Food,1,6.52
108151,77,Soft Serve,Food,1,6.0
108152,74,Small Kimchi Fry,Food,1,9.65
108152,76,Soda,NA Beverage,1,2.95
108152,74,Small Kimchi Fry,Food,1,9.65
108153,86,The Jam,Food,1,15.07
108153,76,Soda,NA Beverage,1,2.95
108153,12,Caramel White Choc Cookie,Food,1,3.5
108154,76,Soda,NA Beverage,1,2.95
108154,23,Fried Chicken Banh Mi,Food,1,11.66
108154,24,Fried Chicken Bowl,Food,1,14.34
108155,35,Garlic Shrimp,Food,1,6.5
108155,54,Pesto Chicken Salad,Food,1,11.02
108156,75,Small Plain Fry,Food,1,4.18
108156,88,The Pesto,Food,1,13.44
108156,11,Cans,Beer,1,5.83
108157,11,Cans,Beer,1,5.83
108157,74,Small Kimchi Fry,Food,1,9.65
108157,86,The Jam,Food,1,15.07
108157,12,Caramel White Choc Cookie,Food,1,3.5
108157,76,Soda,NA Beverage,1,2.95
108158,68,Shrimp Banh Mi,Food,1,12.86
108158,89,The Shrimp,Food,1,15.42
108159,76,Soda,NA Beverage,1,2.95
108159,76,Soda,NA Beverage,1,2.95
108159,74,Small Kimchi Fry,Food,1,9.65
108159,30,Fritter Banh Mi,Food,1,10.59
108159,14,Chocolate Pretzel Cookie,Food,1,3.5
108159,87,The Pao,Food,1,13.41
108160,76,Soda,NA Beverage,1,2.95
108160,88,The Pesto,Food,1,13.44
108160,107,water cup,NA Beverage,1,0.0
108160,58,Pork Banh Mi,Food,1,10.81
108161,58,Pork Banh Mi,Food,1,10.81
108161,74,Small Kimchi Fry,Food,1,9.65
108161,14,Chocolate Pretzel Cookie,Food,1,3.5
108161,74,Small Kimchi Fry,Food,1,9.65
108162,107,water cup,NA Beverage,1,0.0
108162,107,water cup,NA Beverage,1,0.0
108162,48,Lemon Blueberry Cookie,Food,1,3.5
108163,37,Iced Tea,NA Beverage,1,2.95
108163,9,Calamari Salad,Food,1,14.85
108163,76,Soda,NA Beverage,1,2.95
108164,46,Large Kimchi Fry,Food,1,13.38
108164,107,water cup,NA Beverage,1,0.0
108164,68,Shrimp Banh Mi,Food,1,12.86
108164,107,water cup,NA Beverage,1,0.0
108164,86,The Jam,Food,1,15.07
108165,86,The Jam,Food,1,15.07
108165,46,Large Kimchi Fry,Food,1,13.38
108165,30,Fritter Banh Mi,Food,1,10.59
108165,14,Chocolate Pretzel Cookie,Food,1,3.5
108166,20,Easy Egg,Food,1,1.5
108166,88,The Pesto,Food,1,13.44
108166,107,water cup,NA Beverage,1,0.0
108166,91,The Squid,Food,1,17.28
108166,25,Fried Chicken Brioche,Food,1,10.03
108166,23,Fried Chicken Banh Mi,Food,1,11.66
108166,58,Pork Banh Mi,Food,1,10.81
108167,6,Bottled Water,NA Beverage,1,2.0
108168,30,Fritter Banh Mi,Food,1,10.59
108168,76,Soda,NA Beverage,1,2.95
108169,46,Large Kimchi Fry,Food,1,13.38
108170,23,Fried Chicken Banh Mi,Food,1,11.66
108170,76,Soda,NA Beverage,1,2.95
108170,107,water cup,NA Beverage,1,0.0
108170,76,Soda,NA Beverage,1,2.95
108170,76,Soda,NA Beverage,1,2.95
108171,63,Rice Bar CATER,Food,1,13.0
108171,46,Large Kimchi Fry,Food,1,13.38
108171,76,Soda,NA Beverage,1,2.95
108171,7,Calamari App,Food,1,18.03
108172,52,Pesto Banh Mi,Food,1,10.71
108172,24,Fried Chicken Bowl,Food,1,14.34
108172,30,Fritter Banh Mi,Food,1,10.59
108172,52,Pesto Banh Mi,Food,1,10.71
108172,107,water cup,NA Beverage,1,0.0
108172,76,Soda,NA Beverage,1,2.95
108173,74,Small Kimchi Fry,Food,1,9.65
108173,76,Soda,NA Beverage,1,2.95
108174,74,Small Kimchi Fry,Food,1,9.65
108174,88,The Pesto,Food,1,13.44
108174,14,Chocolate Pretzel Cookie,Food,1,3.5
108174,74,Small Kimchi Fry,Food,1,9.65
108174,39,Kimchi,Food,1,1.0
108174,52,Pesto Banh Mi,Food,1,10.71
108174,11,Cans,Beer,1,5.83
108175,76,Soda,NA Beverage,1,2.95
108175,107,water cup,NA Beverage,1,0.0
108175,58,Pork Banh Mi,Food,1,10.81
108175,88,The Pesto,Food,1,13.44
108176,52,Pesto Banh Mi,Food,1,10.71
108176,58,Pork Banh Mi,Food,1,10.81
108177,74,Small Kimchi Fry,Food,1,9.65
108177,76,Soda,NA Beverage,1,2.95
108177,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108178,88,The Pesto,Food,1,13.44
108179,90,The Shroom,Food,1,14.66
108180,107,water cup,NA Beverage,1,0.0
108180,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108180,86,The Jam,Food,1,15.07
108180,81,Spring Rolls,Food,1,6.52
108180,76,Soda,NA Beverage,1,2.95
108180,76,Soda,NA Beverage,1,2.95
108181,76,Soda,NA Beverage,1,2.95
108181,91,The Squid,Food,1,17.28
108181,76,Soda,NA Beverage,1,2.95
108181,76,Soda,NA Beverage,1,2.95
108181,24,Fried Chicken Bowl,Food,1,14.34
108182,76,Soda,NA Beverage,1,2.95
108182,30,Fritter Banh Mi,Food,1,10.59
108182,29,Fritter App,Food,1,6.54
108182,46,Large Kimchi Fry,Food,1,13.38
108182,107,water cup,NA Beverage,1,0.0
108183,88,The Pesto,Food,1,13.44
108183,74,Small Kimchi Fry,Food,1,9.65
108183,107,water cup,NA Beverage,1,0.0
108183,24,Fried Chicken Bowl,Food,1,14.34
108183,90,The Shroom,Food,1,14.66
108183,14,Chocolate Pretzel Cookie,Food,1,3.5
108183,76,Soda,NA Beverage,1,2.95
108184,67,Scoop Fried Rice,Food,1,5.0
108184,76,Soda,NA Beverage,1,2.95
108184,87,The Pao,Food,1,13.41
108184,12,Caramel White Choc Cookie,Food,1,3.5
108184,74,Small Kimchi Fry,Food,1,9.65
108184,76,Soda,NA Beverage,1,2.95
108185,12,Caramel White Choc Cookie,Food,1,3.5
108185,25,Fried Chicken Brioche,Food,1,10.03
108185,58,Pork Banh Mi,Food,1,10.81
108185,76,Soda,NA Beverage,1,2.95
108186,76,Soda,NA Beverage,1,2.95
108186,74,Small Kimchi Fry,Food,1,9.65
108186,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108186,88,The Pesto,Food,1,13.44
108186,88,The Pesto,Food,1,13.44
108187,19,Drafts,Beer,1,6.25
108187,34,Full Banh Mi CATER,Food,1,12.0
108187,76,Soda,NA Beverage,1,2.95
108188,86,The Jam,Food,1,15.07
108188,25,Fried Chicken Brioche,Food,1,10.03
108188,62,Reeses Cookie,Food,1,3.5
108188,86,The Jam,Food,1,15.07
108188,107,water cup,NA Beverage,1,0.0
108188,11,Cans,Beer,1,5.83
108189,90,The Shroom,Food,1,14.66
108189,13,Children's Popcorn Chicken,Food,1,5.98
108190,86,The Jam,Food,1,15.07
108190,74,Small Kimchi Fry,Food,1,9.65
108190,2,Adult Popcorn Chicken,Food,1,9.03
108190,107,water cup,NA Beverage,1,0.0
108190,23,Fried Chicken Banh Mi,Food,1,11.66
108190,2,Adult Popcorn Chicken,Food,1,9.03
108191,46,Large Kimchi Fry,Food,1,13.38
108191,52,Pesto Banh Mi,Food,1,10.71
108192,48,Lemon Blueberry Cookie,Food,1,3.5
108192,12,Caramel White Choc Cookie,Food,1,3.5
108192,13,Children's Popcorn Chicken,Food,1,5.98
108193,107,water cup,NA Beverage,1,0.0
108193,107,water cup,NA Beverage,1,0.0
108193,74,Small Kimchi Fry,Food,1,9.65
108194,26,Fried Chicken Salad,Food,1,11.92
108194,48,Lemon Blueberry Cookie,Food,1,3.5
108194,88,The Pesto,Food,1,13.44
108194,47,Large Plain Fry,Food,1,6.3
108194,81,Spring Rolls,Food,1,6.52
108195,46,Large Kimchi Fry,Food,1,13.38
108195,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
108195,89,The Shrimp,Food,1,15.42
108195,12,Caramel White Choc Cookie,Food,1,3.5
108196,107,water cup,NA Beverage,1,0.0
108196,74,Small Kimchi Fry,Food,1,9.65
108196,46,Large Kimchi Fry,Food,1,13.38
108196,107,water cup,NA Beverage,1,0.0
108197,76,Soda,NA Beverage,1,2.95
108197,32,Fritter Salad,Food,1,10.96
108197,76,Soda,NA Beverage,1,2.95
108198,46,Large Kimchi Fry,Food,1,13.38
108198,24,Fried Chicken Bowl,Food,1,14.34
108198,13,Children's Popcorn Chicken,Food,1,5.98
108198,76,Soda,NA Beverage,1,2.95
108198,99,Wonton Chips,Food,1,1.5
108198,48,Lemon Blueberry Cookie,Food,1,3.5
108199,14,Chocolate Pretzel Cookie,Food,1,3.5
108200,11,Cans,Beer,1,5.83
108200,107,water cup,NA Beverage,1,0.0
108200,79,Soy Packet,Food,1,0.0
108200,76,Soda,NA Beverage,1,2.95
108200,87,The Pao,Food,1,13.41
108200,77,Soft Serve,Food,1,6.0
108201,13,Children's Popcorn Chicken,Food,1,5.98
108201,76,Soda,NA Beverage,1,2.95
108201,107,water cup,NA Beverage,1,0.0
108201,76,Soda,NA Beverage,1,2.95
108202,76,Soda,NA Beverage,1,2.95
108202,107,water cup,NA Beverage,1,0.0
108203,58,Pork Banh Mi,Food,1,10.81
108203,107,water cup,NA Beverage,1,0.0
108203,24,Fried Chicken Bowl,Food,1,14.34
108204,13,Children's Popcorn Chicken,Food,1,5.98
108204,107,water cup,NA Beverage,1,0.0
108204,25,Fried Chicken Brioche,Food,1,10.03
108204,62,Reeses Cookie,Food,1,3.5
108205,52,Pesto Banh Mi,Food,1,10.71
108205,58,Pork Banh Mi,Food,1,10.81
108206,24,Fried Chicken Bowl,Food,1,14.34
108206,74,Small Kimchi Fry,Food,1,9.65
108206,107,water cup,NA Beverage,1,0.0
108206,52,Pesto Banh Mi,Food,1,10.71
108206,100,XL Shirt,Retail,1,13.33
108207,87,The Pao,Food,1,13.41
108208,58,Pork Banh Mi,Food,1,10.81
108208,11,Cans,Beer,1,5.83
108208,33,Full Baguette,Food,1,1.0
108208,86,The Jam,Food,1,15.07
108209,12,Caramel White Choc Cookie,Food,1,3.5
108210,87,The Pao,Food,1,13.41
108210,86,The Jam,Food,1,15.07
108210,76,Soda,NA Beverage,1,2.95
108211,13,Children's Popcorn Chicken,Food,1,5.98
108211,88,The Pesto,Food,1,13.44
108211,88,The Pesto,Food,1,13.44
108211,76,Soda,NA Beverage,1,2.95
108212,74,Small Kimchi Fry,Food,1,9.65
108212,107,water cup,NA Beverage,1,0.0
