order_id,order_timestamp,party_size,order_total,item_count,order_date,has_event,event_count,max_event_attendance,closest_event_distance
106292,2025-03-27 12:52:00,3,15.13,4,2025-03-27,1,1,6866,0.4
106293,2025-03-27 12:09:00,3,41.76,5,2025-03-27,1,1,6866,0.4
106294,2025-03-27 12:09:00,2,30.89,4,2025-03-27,1,1,6866,0.4
106295,2025-03-27 12:21:00,3,42.84,5,2025-03-27,1,1,6866,0.4
106296,2025-03-27 12:07:00,6,99.23,8,2025-03-27,1,1,6866,0.4
106297,2025-03-27 12:46:00,4,30.4,4,2025-03-27,1,1,6866,0.4
106298,2025-03-27 12:20:00,6,75.1,7,2025-03-27,1,1,6866,0.4
106299,2025-03-27 12:11:00,2,25.3,3,2025-03-27,1,1,6866,0.4
106300,2025-03-27 12:15:00,3,27.19,3,2025-03-27,1,1,6866,0.4
106301,2025-03-27 12:05:00,2,27.95,3,2025-03-27,1,1,6866,0.4
106302,2025-03-27 12:34:00,2,22.09,2,2025-03-27,1,1,6866,0.4
106303,2025-03-27 12:37:00,6,77.37,7,2025-03-27,1,1,6866,0.4
106304,2025-03-27 12:15:00,5,62.11,5,2025-03-27,1,1,6866,0.4
106305,2025-03-27 12:40:00,5,41.88,7,2025-03-27,1,1,6866,0.4
106306,2025-03-27 12:53:00,1,22.15,3,2025-03-27,1,1,6866,0.4
106307,2025-03-27 12:12:00,2,3.19,2,2025-03-27,1,1,6866,0.4
106308,2025-03-27 12:04:00,2,40.03,4,2025-03-27,1,1,6866,0.4
106309,2025-03-27 12:06:00,1,14.2,2,2025-03-27,1,1,6866,0.4
106310,2025-03-27 12:59:00,2,7.56,3,2025-03-27,1,1,6866,0.4
106311,2025-03-27 12:38:00,2,23.04,3,2025-03-27,1,1,6866,0.4
106312,2025-03-27 12:21:00,6,104.3,8,2025-03-27,1,1,6866,0.4
106313,2025-03-27 12:03:00,3,42.36,3,2025-03-27,1,1,6866,0.4
106314,2025-03-27 12:48:00,6,86.18,8,2025-03-27,1,1,6866,0.4
106315,2025-03-27 12:13:00,2,34.57,4,2025-03-27,1,1,6866,0.4
106316,2025-03-27 12:24:00,3,41.75,4,2025-03-27,1,1,6866,0.4
106317,2025-03-27 12:40:00,2,27.15,4,2025-03-27,1,1,6866,0.4
106318,2025-03-27 19:10:00,2,23.31,2,2025-03-27,1,1,6866,0.4
106319,2025-03-27 19:42:00,1,0.0,1,2025-03-27,1,1,6866,0.4
106320,2025-03-27 19:54:00,4,54.31,6,2025-03-27,1,1,6866,0.4
106321,2025-03-27 19:25:00,2,48.62,4,2025-03-27,1,1,6866,0.4
106322,2025-03-27 19:36:00,3,51.46,5,2025-03-27,1,1,6866,0.4
106323,2025-03-27 19:21:00,6,60.52,6,2025-03-27,1,1,6866,0.4
106324,2025-03-27 19:55:00,2,14.03,2,2025-03-27,1,1,6866,0.4
106325,2025-03-27 19:01:00,5,60.85,7,2025-03-27,1,1,6866,0.4
106326,2025-03-27 19:42:00,2,18.53,4,2025-03-27,1,1,6866,0.4
106327,2025-03-27 19:11:00,3,33.15,3,2025-03-27,1,1,6866,0.4
106328,2025-03-27 19:03:00,2,14.86,2,2025-03-27,1,1,6866,0.4
106329,2025-03-27 19:54:00,2,20.05,2,2025-03-27,1,1,6866,0.4
106330,2025-03-27 19:36:00,3,23.16,5,2025-03-27,1,1,6866,0.4
106331,2025-03-27 19:09:00,1,18.26,2,2025-03-27,1,1,6866,0.4
106332,2025-03-27 19:50:00,2,30.12,3,2025-03-27,1,1,6866,0.4
106333,2025-03-27 19:40:00,3,59.72,4,2025-03-27,1,1,6866,0.4
106334,2025-03-27 19:28:00,2,28.33,2,2025-03-27,1,1,6866,0.4
106335,2025-03-27 19:34:00,1,14.45,1,2025-03-27,1,1,6866,0.4
106336,2025-03-27 19:00:00,3,50.99,5,2025-03-27,1,1,6866,0.4
106337,2025-03-27 19:09:00,3,12.67,3,2025-03-27,1,1,6866,0.4
106338,2025-03-27 19:01:00,2,26.26,3,2025-03-27,1,1,6866,0.4
106339,2025-03-27 19:07:00,2,10.81,2,2025-03-27,1,1,6866,0.4
106340,2025-03-27 19:15:00,4,35.82,4,2025-03-27,1,1,6866,0.4
106341,2025-03-27 19:09:00,2,23.96,3,2025-03-27,1,1,6866,0.4
106342,2025-03-27 19:19:00,2,11.68,2,2025-03-27,1,1,6866,0.4
106343,2025-03-27 19:40:00,2,11.68,2,2025-03-27,1,1,6866,0.4
106344,2025-03-27 19:57:00,2,28.72,3,2025-03-27,1,1,6866,0.4
106345,2025-03-27 19:30:00,2,39.41,4,2025-03-27,1,1,6866,0.4
106346,2025-03-27 19:27:00,1,18.3,2,2025-03-27,1,1,6866,0.4
106347,2025-03-27 19:55:00,3,20.94,3,2025-03-27,1,1,6866,0.4
106348,2025-03-27 19:32:00,2,26.97,3,2025-03-27,1,1,6866,0.4
106349,2025-03-27 19:25:00,2,35.9,4,2025-03-27,1,1,6866,0.4
106350,2025-03-27 19:18:00,2,12.59,2,2025-03-27,1,1,6866,0.4
106351,2025-03-27 19:08:00,1,0.0,1,2025-03-27,1,1,6866,0.4
106352,2025-03-27 19:28:00,1,10.42,1,2025-03-27,1,1,6866,0.4
106353,2025-03-27 19:32:00,5,60.71,7,2025-03-27,1,1,6866,0.4
106354,2025-03-27 19:19:00,2,26.15,2,2025-03-27,1,1,6866,0.4
106355,2025-03-27 19:01:00,5,49.7,7,2025-03-27,1,1,6866,0.4
106356,2025-03-27 19:10:00,2,46.63,4,2025-03-27,1,1,6866,0.4
106357,2025-03-27 19:17:00,2,24.26,2,2025-03-27,1,1,6866,0.4
106358,2025-03-27 19:10:00,2,19.77,3,2025-03-27,1,1,6866,0.4
106359,2025-03-27 19:07:00,3,31.82,4,2025-03-27,1,1,6866,0.4
106360,2025-03-27 19:55:00,2,10.81,2,2025-03-27,1,1,6866,0.4
106361,2025-03-27 19:13:00,2,31.25,3,2025-03-27,1,1,6866,0.4
106362,2025-03-27 19:41:00,6,74.94,7,2025-03-27,1,1,6866,0.4
106363,2025-03-27 19:22:00,5,39.95,6,2025-03-27,1,1,6866,0.4
106364,2025-03-27 19:07:00,3,40.64,3,2025-03-27,1,1,6866,0.4
106365,2025-03-27 19:54:00,2,37.04,4,2025-03-27,1,1,6866,0.4
106366,2025-03-27 19:42:00,2,21.58,2,2025-03-27,1,1,6866,0.4
106367,2025-03-27 19:28:00,4,32.53,5,2025-03-27,1,1,6866,0.4
106368,2025-03-27 19:46:00,1,18.28,3,2025-03-27,1,1,6866,0.4
106369,2025-03-27 19:07:00,4,19.85,5,2025-03-27,1,1,6866,0.4
106370,2025-03-27 19:07:00,4,53.23,6,2025-03-27,1,1,6866,0.4
106371,2025-03-27 19:54:00,2,20.0,2,2025-03-27,1,1,6866,0.4
106372,2025-03-27 19:17:00,5,58.58,6,2025-03-27,1,1,6866,0.4
106373,2025-03-27 19:39:00,1,21.49,2,2025-03-27,1,1,6866,0.4
106374,2025-03-27 19:11:00,2,21.94,2,2025-03-27,1,1,6866,0.4
106375,2025-03-27 19:39:00,2,16.9,4,2025-03-27,1,1,6866,0.4
106376,2025-03-27 19:49:00,5,46.68,6,2025-03-27,1,1,6866,0.4
106377,2025-03-27 19:57:00,4,44.39,4,2025-03-27,1,1,6866,0.4
106378,2025-03-27 19:28:00,3,21.82,5,2025-03-27,1,1,6866,0.4
106379,2025-03-27 19:21:00,4,49.44,6,2025-03-27,1,1,6866,0.4
106380,2025-03-28 12:08:00,2,26.0,4,2025-03-28,0,0,0,99.0
106381,2025-03-28 12:42:00,3,28.35,4,2025-03-28,0,0,0,99.0
106382,2025-03-28 12:32:00,4,56.88,6,2025-03-28,0,0,0,99.0
106383,2025-03-28 12:34:00,2,30.34,2,2025-03-28,0,0,0,99.0
106384,2025-03-28 12:18:00,6,70.95,7,2025-03-28,0,0,0,99.0
106385,2025-03-28 12:44:00,2,21.32,3,2025-03-28,0,0,0,99.0
106386,2025-03-28 12:39:00,2,27.34,2,2025-03-28,0,0,0,99.0
106387,2025-03-28 12:08:00,3,18.96,4,2025-03-28,0,0,0,99.0
106388,2025-03-28 12:28:00,1,17.2,3,2025-03-28,0,0,0,99.0
106389,2025-03-28 12:42:00,3,49.32,4,2025-03-28,0,0,0,99.0
106390,2025-03-28 12:12:00,6,35.75,6,2025-03-28,0,0,0,99.0
106391,2025-03-28 12:21:00,4,35.79,5,2025-03-28,0,0,0,99.0
106392,2025-03-28 12:55:00,2,14.86,2,2025-03-28,0,0,0,99.0
106393,2025-03-28 12:36:00,2,16.44,3,2025-03-28,0,0,0,99.0
106394,2025-03-28 12:12:00,3,54.57,5,2025-03-28,0,0,0,99.0
106395,2025-03-28 12:03:00,4,45.9,6,2025-03-28,0,0,0,99.0
106396,2025-03-28 12:27:00,3,50.65,5,2025-03-28,0,0,0,99.0
106397,2025-03-28 12:15:00,3,36.55,4,2025-03-28,0,0,0,99.0
106398,2025-03-28 12:43:00,2,14.86,2,2025-03-28,0,0,0,99.0
106399,2025-03-28 12:17:00,2,30.67,3,2025-03-28,0,0,0,99.0
106400,2025-03-28 12:50:00,2,40.19,4,2025-03-28,0,0,0,99.0
106401,2025-03-28 12:13:00,4,68.24,5,2025-03-28,0,0,0,99.0
106402,2025-03-28 12:36:00,1,26.7,2,2025-03-28,0,0,0,99.0
106403,2025-03-28 12:49:00,3,29.87,4,2025-03-28,0,0,0,99.0
106404,2025-03-28 12:39:00,5,49.18,5,2025-03-28,0,0,0,99.0
106405,2025-03-28 12:33:00,2,41.2,3,2025-03-28,0,0,0,99.0
106406,2025-03-28 12:10:00,5,84.95,6,2025-03-28,0,0,0,99.0
106407,2025-03-28 12:41:00,2,18.23,2,2025-03-28,0,0,0,99.0
106408,2025-03-28 12:50:00,4,44.35,5,2025-03-28,0,0,0,99.0
106409,2025-03-28 12:10:00,3,51.35,4,2025-03-28,0,0,0,99.0
106410,2025-03-28 12:09:00,2,17.11,3,2025-03-28,0,0,0,99.0
106411,2025-03-28 19:13:00,3,15.85,3,2025-03-28,0,0,0,99.0
106412,2025-03-28 19:59:00,2,3.19,2,2025-03-28,0,0,0,99.0
106413,2025-03-28 19:06:00,2,29.05,4,2025-03-28,0,0,0,99.0
106414,2025-03-28 19:24:00,2,37.1,4,2025-03-28,0,0,0,99.0
106415,2025-03-28 19:23:00,4,46.26,6,2025-03-28,0,0,0,99.0
106416,2025-03-28 19:40:00,5,68.86,7,2025-03-28,0,0,0,99.0
106417,2025-03-28 19:21:00,2,31.13,3,2025-03-28,0,0,0,99.0
106418,2025-03-28 19:58:00,5,45.51,6,2025-03-28,0,0,0,99.0
106419,2025-03-28 19:11:00,5,76.34,6,2025-03-28,0,0,0,99.0
106420,2025-03-28 19:20:00,2,23.27,4,2025-03-28,0,0,0,99.0
106421,2025-03-28 19:15:00,2,33.88,3,2025-03-28,0,0,0,99.0
106422,2025-03-28 19:01:00,3,53.64,4,2025-03-28,0,0,0,99.0
106423,2025-03-28 19:00:00,2,44.38,4,2025-03-28,0,0,0,99.0
106424,2025-03-28 19:49:00,4,43.83,5,2025-03-28,0,0,0,99.0
106425,2025-03-28 19:15:00,4,78.19,6,2025-03-28,0,0,0,99.0
106426,2025-03-28 19:08:00,2,28.95,3,2025-03-28,0,0,0,99.0
106427,2025-03-28 19:01:00,5,57.5,6,2025-03-28,0,0,0,99.0
106428,2025-03-28 19:57:00,3,50.05,4,2025-03-28,0,0,0,99.0
106429,2025-03-28 19:30:00,3,31.4,3,2025-03-28,0,0,0,99.0
106430,2025-03-28 19:33:00,5,64.05,5,2025-03-28,0,0,0,99.0
106431,2025-03-28 19:25:00,1,20.05,2,2025-03-28,0,0,0,99.0
106432,2025-03-28 19:18:00,4,31.51,4,2025-03-28,0,0,0,99.0
106433,2025-03-28 19:49:00,2,44.27,4,2025-03-28,0,0,0,99.0
106434,2025-03-28 19:12:00,2,21.49,2,2025-03-28,0,0,0,99.0
106435,2025-03-28 19:27:00,3,23.52,3,2025-03-28,0,0,0,99.0
106436,2025-03-28 19:38:00,2,31.0,4,2025-03-28,0,0,0,99.0
106437,2025-03-28 19:12:00,6,75.84,6,2025-03-28,0,0,0,99.0
106438,2025-03-28 19:36:00,6,73.2,6,2025-03-28,0,0,0,99.0
106439,2025-03-28 19:54:00,4,64.23,6,2025-03-28,0,0,0,99.0
106440,2025-03-28 19:47:00,3,28.12,4,2025-03-28,0,0,0,99.0
106441,2025-03-28 19:57:00,1,14.86,2,2025-03-28,0,0,0,99.0
106442,2025-03-28 19:29:00,3,22.41,3,2025-03-28,0,0,0,99.0
106443,2025-03-28 19:55:00,4,39.65,5,2025-03-28,0,0,0,99.0
106444,2025-03-28 19:05:00,3,10.24,3,2025-03-28,0,0,0,99.0
106445,2025-03-28 19:29:00,5,55.11,5,2025-03-28,0,0,0,99.0
106446,2025-03-28 19:23:00,1,3.19,1,2025-03-28,0,0,0,99.0
106447,2025-03-28 19:57:00,2,28.33,2,2025-03-28,0,0,0,99.0
106448,2025-03-28 19:08:00,3,33.28,3,2025-03-28,0,0,0,99.0
106449,2025-03-28 19:32:00,4,26.23,4,2025-03-28,0,0,0,99.0
106450,2025-03-28 19:33:00,3,45.56,5,2025-03-28,0,0,0,99.0
106451,2025-03-28 19:31:00,6,99.03,8,2025-03-28,0,0,0,99.0
106452,2025-03-28 19:23:00,2,14.76,2,2025-03-28,0,0,0,99.0
106453,2025-03-28 19:54:00,2,3.78,2,2025-03-28,0,0,0,99.0
106454,2025-03-28 19:02:00,3,37.9,5,2025-03-28,0,0,0,99.0
106455,2025-03-28 19:26:00,2,24.37,3,2025-03-28,0,0,0,99.0
106456,2025-03-28 19:44:00,3,19.04,4,2025-03-28,0,0,0,99.0
106457,2025-03-28 19:26:00,2,32.11,4,2025-03-28,0,0,0,99.0
106458,2025-03-28 19:40:00,3,55.48,4,2025-03-28,0,0,0,99.0
106459,2025-03-28 19:02:00,2,9.67,3,2025-03-28,0,0,0,99.0
106460,2025-03-28 19:34:00,2,28.47,3,2025-03-28,0,0,0,99.0
106461,2025-03-28 19:35:00,2,32.92,3,2025-03-28,0,0,0,99.0
106462,2025-03-28 19:06:00,4,11.68,5,2025-03-28,0,0,0,99.0
106463,2025-03-28 19:20:00,2,15.13,2,2025-03-28,0,0,0,99.0
106464,2025-03-28 19:33:00,2,17.38,3,2025-03-28,0,0,0,99.0
106465,2025-03-28 19:10:00,2,27.38,3,2025-03-28,0,0,0,99.0
106466,2025-03-28 19:22:00,2,21.24,3,2025-03-28,0,0,0,99.0
106467,2025-03-28 19:56:00,2,17.66,2,2025-03-28,0,0,0,99.0
106468,2025-03-28 19:45:00,4,55.46,6,2025-03-28,0,0,0,99.0
106469,2025-03-28 19:25:00,2,28.07,3,2025-03-28,0,0,0,99.0
106470,2025-03-28 19:11:00,5,43.49,7,2025-03-28,0,0,0,99.0
106471,2025-03-28 19:26:00,4,40.19,6,2025-03-28,0,0,0,99.0
106472,2025-03-28 19:32:00,2,25.76,3,2025-03-28,0,0,0,99.0
106473,2025-03-28 19:50:00,2,24.26,3,2025-03-28,0,0,0,99.0
106474,2025-03-28 19:12:00,1,19.44,3,2025-03-28,0,0,0,99.0
106475,2025-03-28 19:58:00,4,72.36,5,2025-03-28,0,0,0,99.0
106476,2025-03-28 19:16:00,5,57.32,7,2025-03-28,0,0,0,99.0
106477,2025-03-28 19:01:00,2,11.49,3,2025-03-28,0,0,0,99.0
106478,2025-03-28 19:03:00,2,35.03,3,2025-03-28,0,0,0,99.0
106479,2025-03-28 19:57:00,6,66.52,6,2025-03-28,0,0,0,99.0
106480,2025-03-28 19:55:00,1,16.27,1,2025-03-28,0,0,0,99.0
106481,2025-03-28 19:22:00,5,51.29,5,2025-03-28,0,0,0,99.0
106482,2025-03-28 19:18:00,2,60.14,4,2025-03-28,0,0,0,99.0
106483,2025-03-29 12:16:00,3,31.6,5,2025-03-29,1,2,8225,0.4
106484,2025-03-29 12:26:00,2,21.49,2,2025-03-29,1,2,8225,0.4
106485,2025-03-29 12:24:00,3,48.87,5,2025-03-29,1,2,8225,0.4
106486,2025-03-29 12:56:00,5,65.37,5,2025-03-29,1,2,8225,0.4
106487,2025-03-29 12:17:00,2,34.53,4,2025-03-29,1,2,8225,0.4
106488,2025-03-29 12:18:00,4,38.02,4,2025-03-29,1,2,8225,0.4
106489,2025-03-29 12:52:00,5,49.19,5,2025-03-29,1,2,8225,0.4
106490,2025-03-29 12:42:00,2,52.04,4,2025-03-29,1,2,8225,0.4
106491,2025-03-29 12:04:00,1,17.17,2,2025-03-29,1,2,8225,0.4
106492,2025-03-29 12:48:00,1,22.64,3,2025-03-29,1,2,8225,0.4
106493,2025-03-29 12:17:00,2,15.46,4,2025-03-29,1,2,8225,0.4
106494,2025-03-29 12:22:00,2,20.85,3,2025-03-29,1,2,8225,0.4
106495,2025-03-29 12:26:00,2,20.93,2,2025-03-29,1,2,8225,0.4
106496,2025-03-29 12:19:00,2,23.0,2,2025-03-29,1,2,8225,0.4
106497,2025-03-29 12:08:00,1,20.94,3,2025-03-29,1,2,8225,0.4
106498,2025-03-29 12:00:00,3,23.37,3,2025-03-29,1,2,8225,0.4
106499,2025-03-29 12:58:00,4,54.2,5,2025-03-29,1,2,8225,0.4
106500,2025-03-29 12:57:00,2,17.94,4,2025-03-29,1,2,8225,0.4
106501,2025-03-29 12:07:00,2,34.9,4,2025-03-29,1,2,8225,0.4
106502,2025-03-29 12:52:00,5,49.0,6,2025-03-29,1,2,8225,0.4
106503,2025-03-29 12:13:00,4,33.33,4,2025-03-29,1,2,8225,0.4
106504,2025-03-29 12:39:00,4,26.21,4,2025-03-29,1,2,8225,0.4
106505,2025-03-29 12:02:00,2,23.93,2,2025-03-29,1,2,8225,0.4
106506,2025-03-29 12:02:00,4,54.86,6,2025-03-29,1,2,8225,0.4
106507,2025-03-29 12:26:00,4,27.31,4,2025-03-29,1,2,8225,0.4
106508,2025-03-29 12:00:00,2,23.25,2,2025-03-29,1,2,8225,0.4
106509,2025-03-29 12:47:00,2,42.71,4,2025-03-29,1,2,8225,0.4
106510,2025-03-29 12:48:00,5,81.48,7,2025-03-29,1,2,8225,0.4
106511,2025-03-29 12:08:00,5,44.86,7,2025-03-29,1,2,8225,0.4
106512,2025-03-29 12:18:00,4,71.11,6,2025-03-29,1,2,8225,0.4
106513,2025-03-29 12:11:00,2,40.86,4,2025-03-29,1,2,8225,0.4
106514,2025-03-29 12:04:00,5,68.11,5,2025-03-29,1,2,8225,0.4
106515,2025-03-29 12:06:00,3,30.98,4,2025-03-29,1,2,8225,0.4
106516,2025-03-29 12:41:00,2,49.44,4,2025-03-29,1,2,8225,0.4
106517,2025-03-29 12:41:00,5,39.47,5,2025-03-29,1,2,8225,0.4
106518,2025-03-29 19:45:00,2,33.53,4,2025-03-29,1,2,8225,0.4
106519,2025-03-29 19:24:00,1,11.68,1,2025-03-29,1,2,8225,0.4
106520,2025-03-29 19:23:00,3,20.98,4,2025-03-29,1,2,8225,0.4
106521,2025-03-29 19:40:00,2,14.8,4,2025-03-29,1,2,8225,0.4
106522,2025-03-29 19:29:00,4,42.2,6,2025-03-29,1,2,8225,0.4
106523,2025-03-29 19:55:00,8,63.1,10,2025-03-29,1,2,8225,0.4
106524,2025-03-29 19:23:00,4,18.97,4,2025-03-29,1,2,8225,0.4
106525,2025-03-29 19:31:00,3,42.25,5,2025-03-29,1,2,8225,0.4
106526,2025-03-29 19:42:00,4,68.52,6,2025-03-29,1,2,8225,0.4
106527,2025-03-29 19:13:00,1,30.79,2,2025-03-29,1,2,8225,0.4
106528,2025-03-29 19:06:00,1,13.5,2,2025-03-29,1,2,8225,0.4
106529,2025-03-29 19:16:00,3,33.19,3,2025-03-29,1,2,8225,0.4
106530,2025-03-29 19:02:00,2,21.78,2,2025-03-29,1,2,8225,0.4
106531,2025-03-29 19:51:00,3,53.36,5,2025-03-29,1,2,8225,0.4
106532,2025-03-29 19:50:00,3,21.85,3,2025-03-29,1,2,8225,0.4
106533,2025-03-29 19:22:00,4,48.98,5,2025-03-29,1,2,8225,0.4
106534,2025-03-29 19:23:00,1,7.04,1,2025-03-29,1,2,8225,0.4
106535,2025-03-29 19:24:00,1,14.68,3,2025-03-29,1,2,8225,0.4
106536,2025-03-29 19:07:00,2,25.52,3,2025-03-29,1,2,8225,0.4
106537,2025-03-29 19:24:00,1,11.68,1,2025-03-29,1,2,8225,0.4
106538,2025-03-29 19:34:00,5,51.24,5,2025-03-29,1,2,8225,0.4
106539,2025-03-29 19:58:00,2,24.68,4,2025-03-29,1,2,8225,0.4
106540,2025-03-29 19:06:00,2,45.92,4,2025-03-29,1,2,8225,0.4
106541,2025-03-29 19:32:00,4,48.48,5,2025-03-29,1,2,8225,0.4
106542,2025-03-29 19:54:00,2,47.62,4,2025-03-29,1,2,8225,0.4
106543,2025-03-29 19:41:00,2,36.61,4,2025-03-29,1,2,8225,0.4
106544,2025-03-29 19:50:00,6,39.12,7,2025-03-29,1,2,8225,0.4
106545,2025-03-29 19:49:00,4,61.3,5,2025-03-29,1,2,8225,0.4
106546,2025-03-29 19:42:00,5,40.72,6,2025-03-29,1,2,8225,0.4
106547,2025-03-29 19:26:00,3,35.29,4,2025-03-29,1,2,8225,0.4
106548,2025-03-29 19:10:00,3,31.78,4,2025-03-29,1,2,8225,0.4
106549,2025-03-29 19:55:00,2,31.27,4,2025-03-29,1,2,8225,0.4
106550,2025-03-29 19:39:00,2,35.99,3,2025-03-29,1,2,8225,0.4
106551,2025-03-29 19:46:00,2,14.48,2,2025-03-29,1,2,8225,0.4
106552,2025-03-29 19:40:00,2,15.53,2,2025-03-29,1,2,8225,0.4
106553,2025-03-29 19:20:00,1,13.72,3,2025-03-29,1,2,8225,0.4
106554,2025-03-29 19:07:00,2,17.72,3,2025-03-29,1,2,8225,0.4
106555,2025-03-29 19:27:00,5,46.91,5,2025-03-29,1,2,8225,0.4
106556,2025-03-29 19:00:00,3,44.32,4,2025-03-29,1,2,8225,0.4
106557,2025-03-29 19:17:00,3,45.58,5,2025-03-29,1,2,8225,0.4
106558,2025-03-29 19:59:00,2,16.37,2,2025-03-29,1,2,8225,0.4
106559,2025-03-29 19:15:00,2,21.52,2,2025-03-29,1,2,8225,0.4
106560,2025-03-29 19:19:00,3,44.52,4,2025-03-29,1,2,8225,0.4
106561,2025-03-29 19:00:00,2,33.63,3,2025-03-29,1,2,8225,0.4
106562,2025-03-29 19:54:00,3,33.65,5,2025-03-29,1,2,8225,0.4
106563,2025-03-29 19:46:00,2,20.96,2,2025-03-29,1,2,8225,0.4
106564,2025-03-29 19:16:00,4,33.49,4,2025-03-29,1,2,8225,0.4
106565,2025-03-29 19:45:00,2,44.7,4,2025-03-29,1,2,8225,0.4
106566,2025-03-29 19:19:00,3,28.95,5,2025-03-29,1,2,8225,0.4
106567,2025-03-29 19:20:00,2,21.27,2,2025-03-29,1,2,8225,0.4
106568,2025-03-29 19:23:00,1,18.05,3,2025-03-29,1,2,8225,0.4
106569,2025-03-29 19:07:00,3,31.13,3,2025-03-29,1,2,8225,0.4
106570,2025-03-29 19:15:00,3,16.85,3,2025-03-29,1,2,8225,0.4
106571,2025-03-29 19:33:00,2,33.53,3,2025-03-29,1,2,8225,0.4
106572,2025-03-29 19:33:00,2,30.75,2,2025-03-29,1,2,8225,0.4
106573,2025-03-29 19:05:00,2,24.16,2,2025-03-29,1,2,8225,0.4
106574,2025-03-29 19:26:00,5,52.45,5,2025-03-29,1,2,8225,0.4
106575,2025-03-29 19:19:00,5,48.79,7,2025-03-29,1,2,8225,0.4
106576,2025-03-29 19:18:00,3,40.14,5,2025-03-29,1,2,8225,0.4
106577,2025-03-29 19:59:00,2,36.36,3,2025-03-29,1,2,8225,0.4
106578,2025-03-29 19:59:00,3,44.91,5,2025-03-29,1,2,8225,0.4
106579,2025-03-29 19:12:00,3,11.77,4,2025-03-29,1,2,8225,0.4
106580,2025-03-29 19:36:00,5,43.6,6,2025-03-29,1,2,8225,0.4
106581,2025-03-29 19:44:00,2,31.23,4,2025-03-29,1,2,8225,0.4
106582,2025-03-29 19:28:00,2,28.33,2,2025-03-29,1,2,8225,0.4
106583,2025-03-29 19:43:00,5,61.35,7,2025-03-29,1,2,8225,0.4
106584,2025-03-29 19:59:00,2,44.54,4,2025-03-29,1,2,8225,0.4
106585,2025-03-29 19:08:00,4,30.42,4,2025-03-29,1,2,8225,0.4
106586,2025-03-29 19:31:00,6,67.12,6,2025-03-29,1,2,8225,0.4
106587,2025-03-29 19:02:00,2,22.75,4,2025-03-29,1,2,8225,0.4
106588,2025-03-29 19:35:00,5,56.98,6,2025-03-29,1,2,8225,0.4
106589,2025-03-29 19:38:00,2,26.23,4,2025-03-29,1,2,8225,0.4
106590,2025-03-29 19:19:00,4,32.39,4,2025-03-29,1,2,8225,0.4
106591,2025-03-29 19:32:00,1,14.61,2,2025-03-29,1,2,8225,0.4
106592,2025-03-29 19:53:00,6,45.83,6,2025-03-29,1,2,8225,0.4
106593,2025-03-29 19:22:00,5,45.32,7,2025-03-29,1,2,8225,0.4
106594,2025-03-29 19:41:00,2,21.28,2,2025-03-29,1,2,8225,0.4
106595,2025-03-29 19:07:00,2,21.34,3,2025-03-29,1,2,8225,0.4
106596,2025-03-29 19:28:00,2,20.82,3,2025-03-29,1,2,8225,0.4
106597,2025-03-29 19:14:00,3,30.34,5,2025-03-29,1,2,8225,0.4
106598,2025-03-29 19:32:00,2,30.3,4,2025-03-29,1,2,8225,0.4
106599,2025-03-29 19:45:00,4,35.91,4,2025-03-29,1,2,8225,0.4
106600,2025-03-29 19:38:00,2,28.69,4,2025-03-29,1,2,8225,0.4
106601,2025-03-30 12:32:00,2,15.6,2,2025-03-30,0,0,0,99.0
106602,2025-03-30 12:46:00,5,67.23,7,2025-03-30,0,0,0,99.0
106603,2025-03-30 12:36:00,4,32.15,4,2025-03-30,0,0,0,99.0
106604,2025-03-30 12:36:00,2,11.23,4,2025-03-30,0,0,0,99.0
106605,2025-03-30 12:39:00,2,4.52,2,2025-03-30,0,0,0,99.0
106606,2025-03-30 12:45:00,3,36.17,4,2025-03-30,0,0,0,99.0
106607,2025-03-30 12:14:00,2,28.97,2,2025-03-30,0,0,0,99.0
106608,2025-03-30 12:21:00,2,35.32,3,2025-03-30,0,0,0,99.0
106609,2025-03-30 19:59:00,2,14.94,2,2025-03-30,0,0,0,99.0
106610,2025-03-30 19:46:00,3,57.55,4,2025-03-30,0,0,0,99.0
106611,2025-03-30 19:00:00,1,14.48,1,2025-03-30,0,0,0,99.0
106612,2025-03-30 19:35:00,4,68.1,6,2025-03-30,0,0,0,99.0
106613,2025-03-30 19:39:00,2,15.82,2,2025-03-30,0,0,0,99.0
106614,2025-03-30 19:44:00,2,14.86,3,2025-03-30,0,0,0,99.0
106615,2025-03-30 19:08:00,5,36.75,6,2025-03-30,0,0,0,99.0
106616,2025-03-30 19:46:00,2,45.24,3,2025-03-30,0,0,0,99.0
106617,2025-03-30 19:21:00,1,14.48,1,2025-03-30,0,0,0,99.0
106618,2025-03-30 19:12:00,2,52.58,4,2025-03-30,0,0,0,99.0
106619,2025-03-30 19:55:00,2,29.93,2,2025-03-30,0,0,0,99.0
106620,2025-03-30 19:05:00,1,16.27,1,2025-03-30,0,0,0,99.0
106621,2025-03-30 19:02:00,2,17.11,3,2025-03-30,0,0,0,99.0
106622,2025-03-30 19:44:00,6,46.52,7,2025-03-30,0,0,0,99.0
106623,2025-03-30 19:27:00,2,15.48,2,2025-03-30,0,0,0,99.0
106624,2025-03-30 19:19:00,3,20.0,3,2025-03-30,0,0,0,99.0
106625,2025-03-30 19:28:00,6,60.48,8,2025-03-30,0,0,0,99.0
106626,2025-03-30 19:58:00,2,15.46,2,2025-03-30,0,0,0,99.0
