order_id,order_timestamp,party_size,order_total,item_count
107904,2025-04-14 19:08:00,6,44.53,7
107905,2025-04-14 19:01:00,3,10.89,3
107906,2025-04-14 19:41:00,5,72.43,6
107907,2025-04-14 19:52:00,6,58.19,6
107908,2025-04-14 19:31:00,3,45.57,5
107909,2025-04-14 19:59:00,5,45.43,5
107910,2025-04-14 19:33:00,3,32.33,4
107911,2025-04-14 19:37:00,5,51.65,6
107912,2025-04-14 19:49:00,4,56.86,5
107913,2025-04-14 19:37:00,2,29.0,2
107914,2025-04-14 19:09:00,2,24.87,2
107915,2025-04-14 19:14:00,4,48.06,4
107916,2025-04-14 19:18:00,3,46.07,5
107917,2025-04-14 19:07:00,2,10.24,3
107918,2025-04-14 19:15:00,5,54.3,7
107919,2025-04-14 19:38:00,2,35.61,4
107920,2025-04-14 19:32:00,1,3.19,1
107921,2025-04-14 19:39:00,1,10.83,2
107922,2025-04-14 19:14:00,3,22.64,3
107923,2025-04-14 19:05:00,2,3.19,2
107924,2025-04-14 19:06:00,1,14.48,1
107925,2025-04-14 19:26:00,2,25.3,2
107926,2025-04-14 19:40:00,6,46.91,6
107927,2025-04-14 19:26:00,6,56.89,8
107928,2025-04-14 19:59:00,3,32.18,3
107929,2025-04-14 19:39:00,3,34.09,4
107930,2025-04-14 19:00:00,2,13.6,2
107931,2025-04-14 19:57:00,1,6.46,1
107932,2025-04-14 19:53:00,4,39.05,5
107933,2025-04-14 19:58:00,2,31.13,3
107934,2025-04-14 19:44:00,2,22.0,4
107935,2025-04-14 19:59:00,3,49.01,4
107936,2025-04-15 12:45:00,6,63.13,7
107937,2025-04-15 12:33:00,4,35.03,4
107938,2025-04-15 12:55:00,2,14.86,2
107939,2025-04-15 12:41:00,3,34.11,3
107940,2025-04-15 12:54:00,1,21.42,3
107941,2025-04-15 12:53:00,2,40.6,4
107942,2025-04-15 12:32:00,1,19.84,3
107943,2025-04-15 12:58:00,1,41.64,3
107944,2025-04-15 12:38:00,2,18.05,4
107945,2025-04-15 12:08:00,2,35.09,3
107946,2025-04-15 12:48:00,2,26.77,3
107947,2025-04-15 12:37:00,2,15.77,3
107948,2025-04-15 12:03:00,3,39.72,4
107949,2025-04-15 12:45:00,5,77.3,7
107950,2025-04-15 12:23:00,2,17.66,2
107951,2025-04-15 12:39:00,2,30.75,4
107952,2025-04-15 12:00:00,3,65.88,5
107953,2025-04-15 12:25:00,1,12.59,1
107954,2025-04-15 12:10:00,4,37.04,5
107955,2025-04-15 12:09:00,2,19.46,2
107956,2025-04-15 12:05:00,2,40.94,3
107957,2025-04-15 12:13:00,2,9.65,3
107958,2025-04-15 12:57:00,2,16.23,4
107959,2025-04-15 12:40:00,3,14.52,3
107960,2025-04-15 12:53:00,4,43.71,6
107961,2025-04-15 12:34:00,2,32.95,3
107962,2025-04-15 12:45:00,1,11.64,1
107963,2025-04-15 19:39:00,5,57.76,6
107964,2025-04-15 19:50:00,2,20.76,3
107965,2025-04-15 19:36:00,2,28.12,3
107966,2025-04-15 19:59:00,4,56.54,6
107967,2025-04-15 19:06:00,1,14.48,1
107968,2025-04-15 19:12:00,3,42.63,5
107969,2025-04-15 19:23:00,2,28.87,4
107970,2025-04-15 19:08:00,5,49.59,5
107971,2025-04-15 19:04:00,2,5.4,2
107972,2025-04-15 19:24:00,3,43.87,5
107973,2025-04-15 19:27:00,2,7.38,2
107974,2025-04-15 19:28:00,3,38.75,3
107975,2025-04-15 19:08:00,2,18.28,3
107976,2025-04-15 19:16:00,2,17.7,2
107977,2025-04-15 19:01:00,3,53.13,4
107978,2025-04-15 19:13:00,6,44.38,6
107979,2025-04-15 19:07:00,2,10.42,2
107980,2025-04-15 19:23:00,3,56.1,5
107981,2025-04-15 19:37:00,1,11.68,2
107982,2025-04-15 19:06:00,2,35.31,3
107983,2025-04-15 19:57:00,3,28.97,3
107984,2025-04-15 19:34:00,4,33.43,5
107985,2025-04-15 19:14:00,5,82.44,7
107986,2025-04-15 19:55:00,1,43.04,3
107987,2025-04-15 19:20:00,2,37.76,4
107988,2025-04-15 19:12:00,2,24.22,2
107989,2025-04-15 19:04:00,3,19.55,4
107990,2025-04-15 19:47:00,3,43.34,4
107991,2025-04-15 19:34:00,2,41.73,4
107992,2025-04-15 19:53:00,2,55.12,4
107993,2025-04-15 19:24:00,1,14.45,1
107994,2025-04-15 19:44:00,3,46.63,5
107995,2025-04-15 19:29:00,5,87.77,7
107996,2025-04-15 19:03:00,2,42.17,3
107997,2025-04-15 19:29:00,2,35.42,3
107998,2025-04-15 19:37:00,5,62.56,5
107999,2025-04-15 19:40:00,3,24.55,4
108000,2025-04-15 19:17:00,2,31.15,4
108001,2025-04-15 19:30:00,2,8.42,2
108002,2025-04-15 19:35:00,4,52.07,4
108003,2025-04-15 19:56:00,3,59.69,4
108004,2025-04-15 19:14:00,2,31.66,3
108005,2025-04-15 19:05:00,3,29.89,3
108006,2025-04-15 19:31:00,3,35.32,5
108007,2025-04-15 19:20:00,3,30.16,3
108008,2025-04-15 19:22:00,1,3.19,1
108009,2025-04-15 19:34:00,3,3.19,3
108010,2025-04-15 19:34:00,3,39.69,4
108011,2025-04-15 19:21:00,2,18.67,4
108012,2025-04-15 19:49:00,4,47.98,6
108013,2025-04-15 19:06:00,8,72.25,8
108014,2025-04-15 19:48:00,2,26.15,2
108015,2025-04-15 19:20:00,3,32.41,4
108016,2025-04-15 19:48:00,4,31.09,5
108017,2025-04-15 19:28:00,8,65.19,10
108018,2025-04-15 19:28:00,4,61.07,6
108019,2025-04-15 19:03:00,2,29.61,4
108020,2025-04-15 19:30:00,1,32.14,3
108021,2025-04-15 19:52:00,6,54.68,7
108022,2025-04-15 19:48:00,2,39.97,3
108023,2025-04-15 19:22:00,1,10.42,1
108024,2025-04-15 19:41:00,3,33.16,4
108025,2025-04-15 19:48:00,1,24.02,3
108026,2025-04-16 12:41:00,2,19.55,4
108027,2025-04-16 12:43:00,4,67.15,6
108028,2025-04-16 12:45:00,3,28.08,3
108029,2025-04-16 12:00:00,2,31.23,4
108030,2025-04-16 12:38:00,2,13.6,2
108031,2025-04-16 12:11:00,2,21.59,3
108032,2025-04-16 12:25:00,2,34.32,3
108033,2025-04-16 12:38:00,5,39.71,5
108034,2025-04-16 12:28:00,3,26.11,3
108035,2025-04-16 12:06:00,3,44.74,5
108036,2025-04-16 12:16:00,3,38.18,4
108037,2025-04-16 12:12:00,2,43.26,4
108038,2025-04-16 12:17:00,3,31.62,5
108039,2025-04-16 12:14:00,1,15.66,2
108040,2025-04-16 12:38:00,2,42.81,3
108041,2025-04-16 12:22:00,2,13.6,2
108042,2025-04-16 12:51:00,1,10.56,3
108043,2025-04-16 12:05:00,4,42.66,5
108044,2025-04-16 12:09:00,5,49.42,6
108045,2025-04-16 12:02:00,5,61.08,6
108046,2025-04-16 12:30:00,2,34.14,2
108047,2025-04-16 12:42:00,3,37.45,3
108048,2025-04-16 12:53:00,2,19.26,2
108049,2025-04-16 12:41:00,4,42.84,4
108050,2025-04-16 12:48:00,3,15.09,3
108051,2025-04-16 12:31:00,2,30.14,4
108052,2025-04-16 19:36:00,3,43.19,4
108053,2025-04-16 19:06:00,4,41.33,4
108054,2025-04-16 19:29:00,3,30.14,3
108055,2025-04-16 19:36:00,5,61.71,6
108056,2025-04-16 19:26:00,4,27.51,6
108057,2025-04-16 19:15:00,2,6.97,2
108058,2025-04-16 19:08:00,2,0.0,2
108059,2025-04-16 19:20:00,2,13.03,3
108060,2025-04-16 19:55:00,3,18.14,3
108061,2025-04-16 19:16:00,2,59.55,4
108062,2025-04-16 19:09:00,2,27.21,4
108063,2025-04-16 19:49:00,2,15.86,4
108064,2025-04-16 19:03:00,4,54.17,5
108065,2025-04-16 19:39:00,2,12.31,4
108066,2025-04-16 19:41:00,1,34.79,3
108067,2025-04-16 19:40:00,3,16.12,3
108068,2025-04-16 19:55:00,2,26.72,4
108069,2025-04-16 19:46:00,2,18.26,3
108070,2025-04-16 19:30:00,4,69.01,6
108071,2025-04-16 19:12:00,2,27.38,3
108072,2025-04-16 19:15:00,2,29.49,4
108073,2025-04-16 19:36:00,3,29.41,3
108074,2025-04-16 19:47:00,4,48.39,5
108075,2025-04-16 19:39:00,2,33.52,3
108076,2025-04-16 19:32:00,2,24.71,3
108077,2025-04-16 19:31:00,4,74.63,6
108078,2025-04-16 19:20:00,2,15.77,3
108079,2025-04-16 19:26:00,3,45.91,5
108080,2025-04-16 19:04:00,2,13.5,4
108081,2025-04-16 19:53:00,4,19.02,5
108082,2025-04-16 19:32:00,5,42.95,5
108083,2025-04-16 19:15:00,2,30.79,2
108084,2025-04-16 19:27:00,4,42.85,5
108085,2025-04-16 19:02:00,2,33.29,4
108086,2025-04-16 19:17:00,1,7.04,1
108087,2025-04-16 19:50:00,2,21.41,4
108088,2025-04-16 19:24:00,5,69.4,6
108089,2025-04-16 19:33:00,1,29.0,2
108090,2025-04-16 19:16:00,6,43.55,6
108091,2025-04-16 19:46:00,3,51.55,5
108092,2025-04-16 19:59:00,2,45.23,4
108093,2025-04-16 19:47:00,2,18.72,2
108094,2025-04-16 19:34:00,4,23.13,4
108095,2025-04-16 19:52:00,2,6.37,2
108096,2025-04-16 19:16:00,5,37.41,6
108097,2025-04-16 19:57:00,1,35.26,3
108098,2025-04-16 19:34:00,4,39.86,5
108099,2025-04-16 19:23:00,1,3.78,1
108100,2025-04-16 19:03:00,1,13.6,2
108101,2025-04-16 19:56:00,2,18.43,2
108102,2025-04-16 19:51:00,2,9.65,2
108103,2025-04-16 19:20:00,2,42.6,4
108104,2025-04-16 19:08:00,2,29.87,3
108105,2025-04-16 19:34:00,3,57.94,5
108106,2025-04-16 19:53:00,2,26.05,2
108107,2025-04-16 19:36:00,4,68.34,6
108108,2025-04-16 19:20:00,5,34.0,5
108109,2025-04-16 19:58:00,2,18.26,2
108110,2025-04-16 19:11:00,3,33.76,4
108111,2025-04-16 19:19:00,2,23.02,3
108112,2025-04-16 19:33:00,3,25.94,3
108113,2025-04-16 19:03:00,2,16.61,4
108114,2025-04-17 12:17:00,2,53.4,4
108115,2025-04-17 12:40:00,2,26.15,2
108116,2025-04-17 12:39:00,4,39.6,4
108117,2025-04-17 12:10:00,4,58.51,6
108118,2025-04-17 12:29:00,6,67.66,6
108119,2025-04-17 12:09:00,2,36.6,4
108120,2025-04-17 12:13:00,2,40.54,3
108121,2025-04-17 12:25:00,4,23.11,4
108122,2025-04-17 12:02:00,6,69.77,6
108123,2025-04-17 12:20:00,2,2.7,2
108124,2025-04-17 12:33:00,5,28.4,6
108125,2025-04-17 12:41:00,2,9.56,3
108126,2025-04-17 12:21:00,1,3.78,1
108127,2025-04-17 12:25:00,2,49.58,4
108128,2025-04-17 12:04:00,1,29.53,2
108129,2025-04-17 12:59:00,4,57.9,5
108130,2025-04-17 12:06:00,4,48.59,6
108131,2025-04-17 12:50:00,4,57.47,5
108132,2025-04-17 12:31:00,2,21.34,4
108133,2025-04-17 12:28:00,3,29.62,3
108134,2025-04-17 12:40:00,2,56.45,4
108135,2025-04-17 12:29:00,2,18.21,2
108136,2025-04-17 12:09:00,5,43.15,5
108137,2025-04-17 12:05:00,4,66.02,5
108138,2025-04-17 12:16:00,4,45.23,5
108139,2025-04-17 19:06:00,2,44.68,4
108140,2025-04-17 19:24:00,3,50.64,5
108141,2025-04-17 19:34:00,3,65.74,5
108142,2025-04-17 19:13:00,4,54.62,4
108143,2025-04-17 19:19:00,3,26.4,3
108144,2025-04-17 19:01:00,1,22.44,2
108145,2025-04-17 19:48:00,3,23.03,4
108146,2025-04-17 19:44:00,2,14.2,2
108147,2025-04-17 19:28:00,1,24.89,2
108148,2025-04-17 19:46:00,2,29.07,2
108149,2025-04-17 19:50:00,3,42.14,5
108150,2025-04-17 19:48:00,2,19.14,2
108151,2025-04-17 19:06:00,2,29.0,3
108152,2025-04-17 19:24:00,2,24.02,3
108153,2025-04-17 19:10:00,2,23.24,3
108154,2025-04-17 19:36:00,2,31.26,3
108155,2025-04-17 19:43:00,2,18.92,2
108156,2025-04-17 19:25:00,1,25.34,3
108157,2025-04-17 19:43:00,3,39.95,5
108158,2025-04-17 19:15:00,2,30.54,2
108159,2025-04-17 19:56:00,4,46.48,6
108160,2025-04-17 19:31:00,2,29.38,4
108161,2025-04-17 19:42:00,2,36.29,4
108162,2025-04-17 19:31:00,2,3.78,3
108163,2025-04-17 19:09:00,2,22.41,3
108164,2025-04-17 19:42:00,5,44.61,5
108165,2025-04-17 19:04:00,2,45.93,4
108166,2025-04-17 19:34:00,6,69.89,7
108167,2025-04-17 19:13:00,1,2.16,1
108168,2025-04-17 19:06:00,1,14.62,2
108169,2025-04-17 19:30:00,1,14.45,1
108170,2025-04-17 19:07:00,5,22.15,5
108171,2025-04-17 19:13:00,3,51.14,4
108172,2025-04-17 19:14:00,6,53.25,6
108173,2025-04-17 19:28:00,1,13.6,2
108174,2025-04-17 19:11:00,5,58.08,7
108175,2025-04-17 19:23:00,2,29.38,4
108176,2025-04-17 19:58:00,2,23.25,2
108177,2025-04-17 19:13:00,2,26.27,3
108178,2025-04-17 19:19:00,1,14.52,1
108179,2025-04-17 19:49:00,1,15.83,1
108180,2025-04-17 19:07:00,5,42.35,6
108181,2025-04-17 19:40:00,4,43.7,5
108182,2025-04-17 19:05:00,5,36.13,5
108183,2025-04-17 19:18:00,5,63.21,7
108184,2025-04-17 19:27:00,4,40.45,6
108185,2025-04-17 19:50:00,2,29.47,4
108186,2025-04-17 19:46:00,5,55.31,5
108187,2025-04-17 19:23:00,3,22.9,3
108188,2025-04-17 19:11:00,5,53.45,6
108189,2025-04-17 19:48:00,1,22.29,2
108190,2025-04-17 19:13:00,6,58.77,6
108191,2025-04-17 19:15:00,2,26.02,2
108192,2025-04-17 19:10:00,1,14.02,3
108193,2025-04-17 19:29:00,2,10.42,3
108194,2025-04-17 19:33:00,4,45.02,5
108195,2025-04-17 19:54:00,2,47.55,4
108196,2025-04-17 19:28:00,3,24.87,4
108197,2025-04-17 19:39:00,3,18.21,3
108198,2025-04-17 19:30:00,6,44.98,6
108199,2025-04-18 12:40:00,1,3.78,1
108200,2025-04-18 12:05:00,4,30.44,6
108201,2025-04-18 12:51:00,4,12.83,4
108202,2025-04-18 12:06:00,1,3.19,2
108203,2025-04-18 12:18:00,1,27.16,3
108204,2025-04-18 12:04:00,4,21.07,4
108205,2025-04-18 12:13:00,2,23.25,2
108206,2025-04-18 12:55:00,3,51.87,5
108207,2025-04-18 12:52:00,1,14.48,1
108208,2025-04-18 12:49:00,3,35.33,4
108209,2025-04-18 12:19:00,1,3.78,1
108210,2025-04-18 12:19:00,1,33.94,3
108211,2025-04-18 12:44:00,3,38.69,4
108212,2025-04-18 12:28:00,1,22.36,3
108213,2025-04-18 12:54:00,1,10.83,1
108214,2025-04-18 12:39:00,3,33.77,3
108215,2025-04-18 12:03:00,1,11.95,1
108216,2025-04-18 12:22:00,2,24.22,2
108217,2025-04-18 12:54:00,3,33.77,3
108218,2025-04-18 12:54:00,8,79.0,9
108219,2025-04-18 12:54:00,2,38.9,3
108220,2025-04-18 12:13:00,1,28.91,2
108221,2025-04-18 12:50:00,5,51.35,5
108222,2025-04-18 12:35:00,3,39.98,5
108223,2025-04-18 12:00:00,6,72.71,6
108224,2025-04-18 12:37:00,2,29.96,2
108225,2025-04-18 12:28:00,4,36.51,4
108226,2025-04-18 12:43:00,2,27.12,4
108227,2025-04-18 12:10:00,1,20.82,3
108228,2025-04-18 12:26:00,6,73.56,8
108229,2025-04-18 12:42:00,2,24.08,4
108230,2025-04-18 12:31:00,4,38.02,5
108231,2025-04-18 12:49:00,2,3.19,2
108232,2025-04-18 12:25:00,1,34.14,2
108233,2025-04-18 12:56:00,2,51.35,4
108234,2025-04-18 12:27:00,2,24.49,3
108235,2025-04-18 12:35:00,3,42.9,4
108236,2025-04-18 12:49:00,1,10.42,1
108237,2025-04-18 19:35:00,2,11.68,4
108238,2025-04-18 19:49:00,4,39.65,4
108239,2025-04-18 19:59:00,3,57.23,5
108240,2025-04-18 19:52:00,4,18.41,5
108241,2025-04-18 19:51:00,3,32.18,3
108242,2025-04-18 19:26:00,1,28.12,3
108243,2025-04-18 19:42:00,2,40.62,3
108244,2025-04-18 19:37:00,4,33.85,4
108245,2025-04-18 19:46:00,3,39.57,5
108246,2025-04-18 19:30:00,6,73.78,8
108247,2025-04-18 19:20:00,2,41.02,3
108248,2025-04-18 19:00:00,3,36.14,4
108249,2025-04-18 19:08:00,2,29.93,3
108250,2025-04-18 19:01:00,2,11.95,2
108251,2025-04-18 19:07:00,1,0.0,1
108252,2025-04-18 19:56:00,6,46.06,6
108253,2025-04-18 19:23:00,5,43.93,7
108254,2025-04-18 19:07:00,4,35.94,4
108255,2025-04-18 19:11:00,4,40.21,4
108256,2025-04-18 19:56:00,2,52.48,4
108257,2025-04-18 19:34:00,2,40.42,3
108258,2025-04-18 19:04:00,2,36.93,4
108259,2025-04-18 19:08:00,6,55.69,6
108260,2025-04-18 19:58:00,1,15.53,3
108261,2025-04-18 19:25:00,2,33.71,3
108262,2025-04-18 19:44:00,2,28.95,3
108263,2025-04-18 19:45:00,1,35.38,3
108264,2025-04-18 19:04:00,2,25.2,3
108265,2025-04-18 19:14:00,1,3.19,1
108266,2025-04-18 19:20:00,5,48.6,5
108267,2025-04-18 19:58:00,4,45.72,5
108268,2025-04-18 19:25:00,8,70.03,8
108269,2025-04-18 19:01:00,1,10.23,2
108270,2025-04-18 19:47:00,4,67.41,5
108271,2025-04-18 19:44:00,1,19.82,3
108272,2025-04-18 19:57:00,1,23.25,2
108273,2025-04-18 19:26:00,5,34.44,5
108274,2025-04-18 19:53:00,3,36.15,4
108275,2025-04-18 19:42:00,4,35.19,4
108276,2025-04-18 19:33:00,5,47.7,6
108277,2025-04-18 19:34:00,3,33.96,4
108278,2025-04-18 19:19:00,2,43.24,4
108279,2025-04-18 19:50:00,1,36.3,3
108280,2025-04-18 19:05:00,3,48.44,5
108281,2025-04-18 19:59:00,3,36.48,4
108282,2025-04-18 19:55:00,2,46.06,4
108283,2025-04-18 19:45:00,4,56.38,5
108284,2025-04-18 19:07:00,3,47.3,4
108285,2025-04-18 19:58:00,2,33.19,3
108286,2025-04-18 19:14:00,2,28.25,4
108287,2025-04-18 19:43:00,5,68.71,5
108288,2025-04-18 19:25:00,4,85.39,6
108289,2025-04-18 19:43:00,5,59.54,7
108290,2025-04-18 19:46:00,3,23.62,3
108291,2025-04-18 19:50:00,5,42.42,5
108292,2025-04-18 19:36:00,2,22.49,4
108293,2025-04-18 19:53:00,2,14.2,2
108294,2025-04-18 19:37:00,3,25.63,5
108295,2025-04-18 19:49:00,4,44.28,5
108296,2025-04-18 19:25:00,4,70.14,6
108297,2025-04-18 19:24:00,2,26.19,3
108298,2025-04-18 19:49:00,4,16.64,4
108299,2025-04-18 19:57:00,2,34.54,4
108300,2025-04-18 19:52:00,3,33.98,3
108301,2025-04-18 19:53:00,4,58.62,6
108302,2025-04-18 19:19:00,1,3.19,2
108303,2025-04-18 19:24:00,5,50.02,7
108304,2025-04-18 19:41:00,1,16.27,2
108305,2025-04-18 19:28:00,2,1.08,2
108306,2025-04-18 19:07:00,2,17.7,2
108307,2025-04-18 19:47:00,5,82.21,6
108308,2025-04-18 19:07:00,3,61.81,5
108309,2025-04-18 19:53:00,4,48.2,5
108310,2025-04-18 19:23:00,5,57.45,5
108311,2025-04-18 19:10:00,2,6.37,3
108312,2025-04-18 19:12:00,5,36.26,6
108313,2025-04-18 19:24:00,6,64.61,6
108314,2025-04-18 19:34:00,4,34.02,5
108315,2025-04-18 19:24:00,2,15.83,2
108316,2025-04-18 19:44:00,3,42.91,3
108317,2025-04-18 19:19:00,2,26.15,2
108318,2025-04-18 19:14:00,3,38.82,3
108319,2025-04-18 19:37:00,6,90.06,6
108320,2025-04-18 19:06:00,5,62.0,7
108321,2025-04-18 19:06:00,4,49.79,4
108322,2025-04-18 19:39:00,2,4.52,4
108323,2025-04-18 19:57:00,6,33.56,7
108324,2025-04-18 19:47:00,6,51.61,6
108325,2025-04-18 19:32:00,3,43.57,5
108326,2025-04-18 19:04:00,6,36.8,7
108327,2025-04-19 12:12:00,2,26.15,2
108328,2025-04-19 12:29:00,3,13.72,5
108329,2025-04-19 12:14:00,2,3.78,3
108330,2025-04-19 12:48:00,5,47.49,6
108331,2025-04-19 12:31:00,4,70.65,6
108332,2025-04-19 12:25:00,4,41.54,5
108333,2025-04-19 12:23:00,2,39.57,4
108334,2025-04-19 12:45:00,4,30.31,5
108335,2025-04-19 12:47:00,4,55.72,6
108336,2025-04-19 12:27:00,5,62.69,6
108337,2025-04-19 12:30:00,6,74.87,6
108338,2025-04-19 12:29:00,2,19.74,2
108339,2025-04-19 12:15:00,3,35.73,4
108340,2025-04-19 12:22:00,6,55.17,8
108341,2025-04-19 12:53:00,2,24.68,4
108342,2025-04-19 12:59:00,2,30.22,4
108343,2025-04-19 12:29:00,6,81.88,7
108344,2025-04-19 12:00:00,3,34.74,3
108345,2025-04-19 12:21:00,1,3.19,1
108346,2025-04-19 12:19:00,3,23.54,3
108347,2025-04-19 12:49:00,3,62.77,5
108348,2025-04-19 12:59:00,4,46.35,5
108349,2025-04-19 12:57:00,3,17.35,4
108350,2025-04-19 12:54:00,4,28.29,4
108351,2025-04-19 12:14:00,2,28.08,3
108352,2025-04-19 12:04:00,1,24.89,3
108353,2025-04-19 12:54:00,3,67.01,5
108354,2025-04-19 12:39:00,2,24.08,3
108355,2025-04-19 12:09:00,4,49.54,5
108356,2025-04-19 12:09:00,5,60.15,7
108357,2025-04-19 12:08:00,3,32.55,4
108358,2025-04-19 12:04:00,2,21.49,2
108359,2025-04-19 12:24:00,2,13.43,3
108360,2025-04-19 12:31:00,3,54.1,4
108361,2025-04-19 12:50:00,2,31.55,3
108362,2025-04-19 12:04:00,2,16.88,2
108363,2025-04-19 12:50:00,3,11.68,3
108364,2025-04-19 12:22:00,2,41.36,4
108365,2025-04-19 19:32:00,2,32.68,3
108366,2025-04-19 19:37:00,2,44.46,4
108367,2025-04-19 19:31:00,1,12.59,1
108368,2025-04-19 19:58:00,6,46.32,8
108369,2025-04-19 19:58:00,2,17.7,2
108370,2025-04-19 19:11:00,2,28.97,2
108371,2025-04-19 19:10:00,3,37.27,4
108372,2025-04-19 19:12:00,4,57.54,5
108373,2025-04-19 19:59:00,3,40.35,3
108374,2025-04-19 19:18:00,3,43.25,4
108375,2025-04-19 19:03:00,4,49.49,5
108376,2025-04-19 19:28:00,3,21.93,5
108377,2025-04-19 19:28:00,2,36.63,3
108378,2025-04-19 19:59:00,2,27.95,2
108379,2025-04-19 19:27:00,3,44.6,3
108380,2025-04-19 19:50:00,2,36.47,3
108381,2025-04-19 19:02:00,2,43.88,4
108382,2025-04-19 19:56:00,1,41.38,3
108383,2025-04-19 19:07:00,5,62.42,5
108384,2025-04-19 19:38:00,2,41.22,4
108385,2025-04-19 19:24:00,4,53.63,6
108386,2025-04-19 19:02:00,3,25.28,3
108387,2025-04-19 19:53:00,3,44.45,4
108388,2025-04-19 19:29:00,4,58.24,6
108389,2025-04-19 19:07:00,2,27.64,3
108390,2025-04-19 19:34:00,2,44.45,3
108391,2025-04-19 19:16:00,1,19.84,2
108392,2025-04-19 19:28:00,6,70.35,6
108393,2025-04-19 19:11:00,4,40.04,5
108394,2025-04-19 19:38:00,3,54.35,5
108395,2025-04-19 19:20:00,4,78.23,6
108396,2025-04-19 19:57:00,4,71.17,6
108397,2025-04-19 19:14:00,3,33.94,3
108398,2025-04-19 19:57:00,2,25.34,4
108399,2025-04-19 19:53:00,6,67.5,6
108400,2025-04-19 19:08:00,6,62.72,8
108401,2025-04-19 19:26:00,5,42.14,6
108402,2025-04-19 19:16:00,5,29.38,5
108403,2025-04-19 19:50:00,3,43.43,3
108404,2025-04-19 19:05:00,2,29.07,2
108405,2025-04-19 19:27:00,2,37.51,4
108406,2025-04-19 19:03:00,2,29.68,4
108407,2025-04-19 19:28:00,4,26.35,5
108408,2025-04-19 19:38:00,2,25.97,3
108409,2025-04-19 19:40:00,2,41.92,4
108410,2025-04-19 19:12:00,4,37.73,6
108411,2025-04-19 19:45:00,1,43.03,3
108412,2025-04-19 19:03:00,2,10.42,2
108413,2025-04-19 19:07:00,2,26.05,3
108414,2025-04-19 19:32:00,8,90.95,9
108415,2025-04-19 19:15:00,4,51.54,5
108416,2025-04-19 19:06:00,4,41.46,5
108417,2025-04-19 19:27:00,1,25.77,2
108418,2025-04-19 19:24:00,5,65.07,5
108419,2025-04-19 19:16:00,3,51.77,4
108420,2025-04-19 19:09:00,2,14.86,2
108421,2025-04-19 19:59:00,2,39.76,4
108422,2025-04-19 19:36:00,2,14.86,2
108423,2025-04-19 19:17:00,3,36.0,4
108424,2025-04-19 19:24:00,3,36.41,5
108425,2025-04-19 19:32:00,3,46.52,5
108426,2025-04-19 19:44:00,2,28.67,4
108427,2025-04-19 19:03:00,5,31.31,5
108428,2025-04-19 19:48:00,1,9.75,1
108429,2025-04-19 19:24:00,5,21.23,6
108430,2025-04-19 19:50:00,3,26.09,3
108431,2025-04-19 19:01:00,1,3.19,1
108432,2025-04-19 19:57:00,3,29.61,4
108433,2025-04-19 19:37:00,4,33.93,6
108434,2025-04-19 19:44:00,3,39.46,4
108435,2025-04-19 19:31:00,2,3.19,2
108436,2025-04-19 19:04:00,4,63.98,6
108437,2025-04-19 19:53:00,2,40.65,4
108438,2025-04-19 19:46:00,1,10.08,3
108439,2025-04-19 19:17:00,3,10.42,3
108440,2025-04-19 19:41:00,4,27.89,4
108441,2025-04-19 19:25:00,2,43.05,4
108442,2025-04-19 19:09:00,1,36.61,3
108443,2025-04-19 19:02:00,2,43.18,4
108444,2025-04-19 19:17:00,1,15.77,3
108445,2025-04-19 19:37:00,6,80.77,8
108446,2025-04-19 19:10:00,2,45.02,4
108447,2025-04-19 19:14:00,3,26.52,3
108448,2025-04-19 19:24:00,2,9.48,2
108449,2025-04-19 19:20:00,1,14.52,1
108450,2025-04-19 19:48:00,2,17.7,3
108451,2025-04-19 19:25:00,6,46.14,7
108452,2025-04-19 19:45:00,2,43.75,4
108453,2025-04-20 12:13:00,6,63.91,8
108454,2025-04-20 12:57:00,2,17.13,2
108455,2025-04-20 12:25:00,2,13.6,2
108456,2025-04-20 12:58:00,2,14.94,3
108457,2025-04-20 19:51:00,3,31.33,4
108458,2025-04-20 19:18:00,2,28.33,2
108459,2025-04-20 19:09:00,2,32.18,3
108460,2025-04-20 19:17:00,1,3.19,1
108461,2025-04-20 19:21:00,5,47.55,5
108462,2025-04-20 19:51:00,4,22.82,5
108463,2025-04-20 19:22:00,2,27.49,3
108464,2025-04-20 19:40:00,4,61.06,6
108465,2025-04-20 19:09:00,4,47.22,5
108466,2025-04-20 19:06:00,5,42.75,6
108467,2025-04-20 19:18:00,3,36.46,3
108468,2025-04-21 12:31:00,4,29.11,5
108469,2025-04-21 12:31:00,2,21.9,3
108470,2025-04-21 12:23:00,3,28.54,4
108471,2025-04-21 12:00:00,2,31.17,2
108472,2025-04-21 12:57:00,3,32.53,5
108473,2025-04-21 12:49:00,2,46.61,3
108474,2025-04-21 12:07:00,3,32.09,5
108475,2025-04-21 12:10:00,2,37.72,4
108476,2025-04-21 12:40:00,5,29.19,5
108477,2025-04-21 12:26:00,3,44.85,5
108478,2025-04-21 12:02:00,2,58.27,4
108479,2025-04-21 12:01:00,4,43.53,6
108480,2025-04-21 12:33:00,1,14.48,2
108481,2025-04-21 12:02:00,5,34.71,5
108482,2025-04-21 12:20:00,5,62.57,7
108483,2025-04-21 12:14:00,3,59.89,4
108484,2025-04-21 12:43:00,2,47.31,4
108485,2025-04-21 12:16:00,2,21.54,2
